"Date","Price","Open","High","Low","Vol.","Change %"
"10/18/2021","19,997.00","20,200.00","20,150.00","20,175.00","21.18K","-0.11%"
"10/15/2021","20,020.00","19,900.00","19,825.00","19,830.00","29.20K","3.76%"
"10/14/2021","19,294.00","19,265.00","19,270.00","19,260.00","18.25K","1.99%"
"10/13/2021","18,918.00","19,200.00","19,190.00","19,190.00","14.61K","-0.32%"
"10/12/2021","18,978.00","19,350.00","19,330.00","19,350.00","15.73K","-0.74%"
"10/11/2021","19,119.00","19,380.00","19,360.00","19,370.00","18.40K","-0.53%"
"10/08/2021","19,221.00","18,890.00","18,870.00","18,890.00","27.71K","5.24%"
"10/07/2021","18,264.00","18,240.00","18,250.00","18,240.00","14.97K","1.06%"
"10/06/2021","18,072.00","18,100.00","18,090.00","18,100.00","9.51K","-0.27%"
"10/05/2021","18,121.00","17,845.00","17,850.00","17,810.00","12.24K","1.10%"
"10/04/2021","17,924.00","18,125.00","18,100.00","18,125.00","13.30K","-0.26%"
"10/01/2021","17,971.00","18,100.00","18,080.00","18,100.00","11.97K","0.20%"
"09/30/2021","17,936.00","18,170.00","18,100.00","18,100.00","19.54K","-2.21%"
"09/29/2021","18,342.00","18,600.00","18,555.00","18,555.00","21.27K","-1.20%"
"09/28/2021","18,564.00","18,610.00","18,585.00","18,600.00","17.46K","-2.02%"
"09/27/2021","18,946.00","18,900.00","18,910.00","18,870.00","15.60K","-2.27%"
"09/24/2021","19,387.00","19,150.00","19,100.00","19,125.00","14.90K","0.19%"
"09/23/2021","19,351.00","19,250.00","19,230.00","19,235.00","17.48K","0.68%"
"09/22/2021","19,221.00","19,060.00","19,045.00","19,050.00","20.23K","2.08%"
"09/21/2021","18,830.00","18,930.00","18,910.00","18,920.00","17.55K","-1.19%"
"09/20/2021","19,056.00","19,050.00","19,025.00","19,050.00","18.17K","-1.56%"
"09/17/2021","19,358.00","20,000.00","19,975.00","20,000.00","28.10K","-0.22%"
"09/16/2021","19,401.00","19,550.00","19,475.00","19,485.00","22.03K","-3.07%"
"09/15/2021","20,016.00","19,840.00","19,825.00","19,840.00","24.77K","2.00%"
"09/14/2021","19,623.00","19,600.00","19,600.00","19,600.00","18.56K","-0.52%"
"09/13/2021","19,726.00","19,880.00","19,850.00","19,880.00","25.92K","-3.27%"
"09/10/2021","20,392.00","20,425.00","20,350.00","20,375.00","28.90K","1.00%"
"09/09/2021","20,190.00","20,155.00","20,150.00","20,155.00","30.94K","2.42%"
"09/08/2021","19,713.00","19,740.00","19,705.00","19,705.00","18.00K","1.06%"
"09/07/2021","19,506.00","19,550.00","19,525.00","19,550.00","15.74K","-0.75%"
"09/06/2021","19,654.00","19,620.00","19,610.00","19,620.00","14.50K","-0.68%"
"09/03/2021","19,789.00","19,432.50","19,942.50","19,292.50","22.03K","1.67%"
"09/02/2021","19,464.00","19,375.00","19,562.50","19,157.50","18.24K","0.68%"
"09/01/2021","19,332.00","19,580.00","19,617.50","19,252.50","20.76K","-1.10%"
"08/31/2021","19,547.00","19,582.50","19,807.50","19,455.00","34.72K","2.82%"
"08/27/2021","19,011.00","18,810.00","19,055.00","18,632.50","19.10K","1.27%"
"08/26/2021","18,772.00","19,202.50","19,247.50","18,735.00","18.09K","-2.08%"
"08/25/2021","19,170.00","19,042.50","19,282.50","18,970.00","16.86K","0.50%"
"08/24/2021","19,074.00","18,865.00","19,247.50","18,800.00","16.55K","0.96%"
"08/23/2021","18,893.00","18,457.50","19,032.50","18,447.50","17.92K","2.33%"
"08/20/2021","18,463.00","18,410.00","18,682.50","18,365.00","19.56K","0.42%"
"08/19/2021","18,385.00","18,920.00","18,957.50","18,345.00","32.37K","-2.66%"
"08/18/2021","18,887.00","19,207.50","19,362.50","18,840.00","23.10K","-1.59%"
"08/17/2021","19,193.00","19,557.50","19,692.50","19,092.50","23.18K","-1.62%"
"08/16/2021","19,510.00","19,640.00","19,692.50","19,465.00","11.19K","-0.74%"
"08/13/2021","19,656.00","19,645.00","19,757.50","19,540.00","17.36K","-0.11%"
"08/12/2021","19,678.00","19,347.50","19,765.00","19,342.50","24.34K","1.60%"
"08/11/2021","19,368.00","18,870.00","19,467.50","18,677.50","20.08K","2.20%"
"08/10/2021","18,952.00","18,607.50","18,977.50","18,597.50","19.60K","1.78%"
"08/09/2021","18,620.00","19,152.50","19,175.00","18,537.50","20.93K","-3.09%"
"08/06/2021","19,214.00","19,380.00","19,567.50","19,170.00","13.63K","-1.32%"
"08/05/2021","19,472.00","19,262.50","19,557.50","19,150.00","18.99K","1.19%"
"08/04/2021","19,243.00","19,360.00","19,475.00","19,212.50","14.34K","-0.75%"
"08/03/2021","19,388.00","19,475.00","19,500.00","19,130.00","21.17K","-0.66%"
"08/02/2021","19,516.00","19,547.50","19,757.50","19,325.00","17.80K","-0.18%"
"07/30/2021","19,552.00","19,880.00","19,957.50","19,415.00","24.62K","-1.43%"
"07/29/2021","19,835.00","19,560.00","19,907.50","19,552.50","20.87K","1.49%"
"07/28/2021","19,543.00","19,360.00","19,782.50","19,360.00","15.94K","0.96%"
"07/27/2021","19,357.00","19,680.00","19,792.50","19,220.00","23.07K","-1.83%"
"07/26/2021","19,717.00","19,477.50","19,777.50","19,390.00","17.09K","1.78%"
"07/23/2021","19,372.00","18,862.50","19,497.50","18,842.50","16.63K","2.38%"
"07/22/2021","18,922.00","18,617.50","18,952.50","18,520.00","18.68K","1.84%"
"07/21/2021","18,580.00","18,675.00","18,687.50","18,277.50","13.76K","-0.56%"
"07/20/2021","18,684.00","18,430.00","18,692.50","18,402.50","20.25K","1.20%"
"07/19/2021","18,462.00","19,080.00","19,157.50","18,355.00","25.84K","-3.19%"
"07/16/2021","19,070.00","18,742.50","19,212.50","18,692.50","23.00K","1.61%"
"07/15/2021","18,768.00","18,552.50","18,807.50","18,437.50","12.95K","1.01%"
"07/14/2021","18,581.00","18,665.00","18,817.50","18,520.00","13.54K","-1.05%"
"07/13/2021","18,778.00","18,692.50","18,855.00","18,477.50","18.02K","0.53%"
"07/12/2021","18,679.00","18,760.00","18,827.50","18,465.00","14.86K","-0.36%"
"07/09/2021","18,747.00","18,375.00","18,775.00","18,310.00","22.04K","2.25%"
"07/08/2021","18,334.00","18,307.50","18,427.50","18,165.00","15.50K","0.13%"
"07/07/2021","18,310.00","18,027.50","18,460.00","17,990.00","18.12K","1.76%"
"07/06/2021","17,994.00","18,440.00","18,615.00","17,935.00","28.14K","-2.27%"
"07/05/2021","18,412.00","18,315.00","18,512.50","18,250.00","8.64K","0.38%"
"07/02/2021","18,342.00","18,122.50","18,442.50","17,925.00","16.37K","1.31%"
"07/01/2021","18,105.00","18,242.50","18,312.50","18,012.50","14.86K","-0.60%"
"06/30/2021","18,214.00","18,387.50","18,565.00","18,182.50","15.64K","-0.78%"
"06/29/2021","18,358.00","18,272.50","18,412.50","18,115.00","14.44K","0.32%"
"06/28/2021","18,299.00","18,560.00","18,597.50","18,215.00","18.30K","-1.21%"
"06/25/2021","18,523.00","18,450.00","18,587.50","18,415.00","22.06K","0.63%"
