"Date","Price","Open","High","Low","Vol.","Change %"
"06/17/2021","111.00","114.03","114.30","111.00","19.95K","-3.90%"
"06/16/2021","115.50","117.50","117.65","115.50","17.66K","-2.53%"
"06/15/2021","118.50","117.10","118.55","117.10","14.21K","-3.56%"
"06/14/2021","122.88","122.70","123.08","122.55","1.90K","0.17%"
"06/11/2021","122.67","122.50","122.72","122.28","2.70K","0.18%"
"06/10/2021","122.45","122.00","122.65","121.85","4.07K","0.41%"
"06/09/2021","121.95","121.03","121.97","120.65","5.69K","1.04%"
"06/08/2021","120.70","120.40","120.75","119.75","5.15K","0.67%"
"06/07/2021","119.90","119.80","119.95","119.30","8.02K","0.33%"
"06/04/2021","119.50","119.53","120.15","118.85","7.17K","0.10%"
"06/03/2021","119.38","118.67","119.53","117.47","5.98K","0.96%"
"06/02/2021","118.25","119.15","119.22","117.22","8.40K","-0.31%"
"06/01/2021","118.62","116.15","118.90","116.15","8.52K","1.17%"
"05/28/2021","117.25","116.22","117.60","116.05","10.09K","1.32%"
"05/27/2021","115.72","115.28","115.80","114.70","7.06K","0.38%"
"05/26/2021","115.28","115.20","115.72","114.62","8.18K","0.03%"
"05/25/2021","115.25","114.22","115.55","113.65","13.19K","1.68%"
"05/24/2021","113.35","113.47","113.80","112.80","9.57K","-0.76%"
"05/21/2021","114.22","111.72","114.65","111.65","14.16K","1.76%"
"05/20/2021","112.25","111.58","112.50","110.80","16.19K","1.17%"
"05/19/2021","110.95","110.80","111.22","110.15","12.98K","0.27%"
"05/18/2021","110.65","108.72","111.17","108.53","20.81K","1.84%"
"05/17/2021","108.65","108.67","109.58","107.92","15.75K","-2.25%"
"05/14/2021","111.15","111.45","111.58","111.15","0.21K","-0.29%"
"05/13/2021","111.47","111.78","111.92","111.20","0.33K","-0.30%"
"05/12/2021","111.80","111.80","111.97","111.60","0.21K","0.30%"
"05/11/2021","111.47","111.65","111.67","111.40","0.29K","-0.38%"
"05/10/2021","111.90","111.75","111.97","111.38","0.23K","-0.06%"
